Temperature 1 (K),Temperature 2 (K),Temperature 3 (K),Uncertainty (K),Time (s)
303.65,301.65,307.4,2.25,2715.25
303.65,301.65,307.15,2.25,2715.5
303.4,301.4,306.9,2.25,2715.75
303.65,301.15,307.15,2.25,2716.0
303.65,301.4,306.9,2.25,2716.25
303.65,301.65,307.15,2.25,2716.5
303.65,302.15,306.9,2.25,2716.75
303.65,301.9,307.15,2.25,2717.0
303.65,301.9,306.65,2.25,2717.25
303.4,301.9,306.65,2.25,2717.5
303.65,301.9,307.15,2.25,2717.75
303.9,301.65,306.65,2.25,2718.0
303.4,301.9,307.4,2.25,2718.25
303.9,301.9,307.15,2.25,2718.5
303.15,301.9,306.9,2.25,2718.75
303.9,302.15,307.15,2.25,2719.0
303.4,302.15,306.65,2.25,2719.25
303.65,301.9,306.9,2.25,2719.5
303.65,301.65,307.15,2.25,2719.75
303.65,302.15,306.9,2.25,2720.0
303.65,301.9,306.65,2.25,2720.25
303.65,301.65,307.15,2.25,2720.5
303.4,302.15,307.15,2.25,2720.75
303.15,302.15,306.9,2.25,2721.0
303.4,302.15,307.4,2.25,2721.25
303.65,301.9,306.9,2.25,2721.5
303.9,301.4,306.65,2.25,2721.75
303.4,301.9,306.4,2.25,2722.0
303.15,301.65,306.4,2.25,2722.25
303.15,301.4,306.9,2.25,2722.5
303.9,301.9,306.65,2.25,2722.75
303.15,302.15,307.15,2.25,2723.0
303.4,301.9,307.15,2.25,2723.25
303.4,302.15,306.65,2.25,2723.5
303.9,301.4,306.9,2.25,2723.75
303.4,301.65,306.9,2.25,2724.0
303.4,301.65,306.9,2.25,2724.25
303.65,302.15,306.65,2.25,2724.5
303.65,302.15,306.9,2.25,2724.75
303.9,301.9,306.4,2.25,2725.0
303.65,301.15,307.15,2.25,2725.25
303.9,301.65,306.65,2.25,2725.5
303.15,301.65,306.4,2.25,2725.75
303.9,300.9,306.9,2.25,2726.0
303.65,301.65,306.9,2.25,2726.25
303.15,302.15,307.4,2.25,2726.5
303.65,301.65,307.4,2.25,2726.75
303.9,302.15,307.4,2.25,2727.0
303.4,301.9,307.4,2.25,2727.25
303.4,301.9,307.15,2.25,2727.5
302.9,302.15,307.15,2.25,2727.75
303.4,301.4,306.9,2.25,2728.0
303.4,302.15,306.9,2.25,2728.25
303.4,301.4,306.9,2.25,2728.5
303.4,301.65,306.9,2.25,2728.75
303.4,302.15,307.15,2.25,2729.0
303.15,302.15,307.15,2.25,2729.25
303.65,301.4,307.15,2.25,2729.5
303.9,301.9,306.65,2.25,2729.75
303.65,301.15,306.9,2.25,2730.0
303.65,301.9,306.65,2.25,2730.25
303.9,301.4,306.65,2.25,2730.5
303.65,301.65,306.9,2.25,2730.75
303.65,301.65,306.9,2.25,2731.0
303.65,301.9,306.4,2.25,2731.25
303.65,300.9,307.15,2.25,2731.5
303.4,301.9,306.9,2.25,2731.75
303.4,301.9,306.9,2.25,2732.0
303.65,301.9,307.15,2.25,2732.25
303.65,301.4,307.15,2.25,2732.5
303.65,301.9,307.4,2.25,2732.75
303.15,301.4,307.15,2.25,2733.0
303.65,301.9,306.9,2.25,2733.25
303.65,301.9,307.15,2.25,2733.5
303.15,301.4,307.15,2.25,2733.75
303.4,301.9,306.9,2.25,2734.0
303.4,301.65,306.65,2.25,2734.25
303.15,302.15,306.9,2.25,2734.5
303.4,301.4,307.15,2.25,2734.75
303.65,301.65,306.9,2.25,2735.0
303.65,301.65,306.4,2.25,2735.25
303.15,302.15,306.9,2.25,2735.5
303.65,301.65,306.4,2.25,2735.75
303.4,302.15,306.65,2.25,2736.0
303.65,301.65,306.9,2.25,2736.25
303.65,301.65,307.4,2.25,2736.5
303.65,301.9,307.15,2.25,2736.75
303.15,301.9,306.9,2.25,2737.0
303.65,301.65,307.15,2.25,2737.25
303.65,301.65,306.4,2.25,2737.5
303.4,301.65,306.65,2.25,2737.75
303.65,301.65,306.9,2.25,2738.0
303.65,301.9,306.4,2.25,2738.25
303.9,301.4,306.9,2.25,2738.5
303.4,301.65,306.65,2.25,2738.75
303.4,301.65,306.65,2.25,2739.0
303.4,301.9,306.9,2.25,2739.25
303.15,302.15,306.65,2.25,2739.5
303.65,301.4,306.4,2.25,2739.75
303.4,301.65,306.9,2.25,2740.0
303.65,301.65,306.65,2.25,2740.25
303.15,301.4,306.65,2.25,2740.5
303.65,301.65,306.65,2.25,2740.75
303.4,301.9,306.9,2.25,2741.0
303.4,302.15,306.9,2.25,2741.25
303.15,301.4,306.9,2.25,2741.5
303.65,301.65,307.15,2.25,2741.75
302.9,301.65,306.4,2.25,2742.0
303.15,301.4,306.4,2.25,2742.25
303.65,302.15,307.15,2.25,2742.5
303.65,301.9,306.65,2.25,2742.75
303.65,301.9,306.4,2.25,2743.0
303.4,301.65,306.4,2.25,2743.25
303.4,301.9,306.9,2.25,2743.5
303.9,301.65,306.9,2.25,2743.75
302.9,301.65,307.15,2.25,2744.0
303.65,301.9,307.15,2.25,2744.25
303.4,301.65,306.65,2.25,2744.5
303.15,301.65,306.65,2.25,2744.75
303.65,301.15,305.65,2.25,2745.0
302.9,301.4,306.65,2.25,2745.25
303.4,301.4,306.4,2.25,2745.5
302.9,300.9,306.65,2.25,2745.75
303.4,302.15,305.9,2.25,2746.0
303.4,301.65,306.15,2.25,2746.25
303.15,300.9,306.4,2.25,2746.5
303.4,301.65,306.65,2.25,2746.75
303.4,302.15,307.4,2.25,2747.0
303.15,301.65,306.9,2.25,2747.25
303.4,301.9,306.9,2.25,2747.5
303.15,301.15,306.65,2.25,2747.75
303.15,301.9,306.9,2.25,2748.0
303.65,301.9,306.9,2.25,2748.25
303.15,302.15,306.9,2.25,2748.5
303.15,301.4,306.9,2.25,2748.75
303.4,301.4,306.9,2.25,2749.0
302.9,301.65,306.4,2.25,2749.25
303.9,301.4,306.65,2.25,2749.5
303.15,301.15,306.4,2.25,2749.75
302.9,301.9,306.9,2.25,2750.0
303.65,300.9,306.9,2.25,2750.25
303.4,301.9,306.65,2.25,2750.5
303.65,300.9,307.15,2.25,2750.75
303.4,301.9,306.9,2.25,2751.0
303.65,301.15,305.9,2.25,2751.25
303.65,301.4,306.65,2.25,2751.5
302.9,301.9,306.4,2.25,2751.75
303.4,301.9,306.4,2.25,2752.0
303.9,301.9,306.65,2.25,2752.25
303.9,301.9,306.9,2.25,2752.5
303.4,301.4,306.4,2.25,2752.75
303.65,301.65,306.4,2.25,2753.0
303.4,301.65,306.9,2.25,2753.25
303.15,301.4,306.9,2.25,2753.5
303.65,301.65,306.4,2.25,2753.75
303.65,301.65,306.4,2.25,2754.0
303.15,301.15,305.9,2.25,2754.25
303.15,301.9,306.65,2.25,2754.5
303.15,301.65,306.15,2.25,2754.75
303.4,301.4,306.65,2.25,2755.0
303.4,301.4,306.15,2.25,2755.25
302.9,301.65,306.65,2.25,2755.5
303.65,301.65,306.4,2.25,2755.75
303.65,301.9,306.65,2.25,2756.0
303.4,301.4,306.9,2.25,2756.25
303.65,301.65,306.4,2.25,2756.5
303.4,301.9,307.15,2.25,2756.75
303.4,301.9,306.65,2.25,2757.0
303.15,301.9,306.65,2.25,2757.25
303.65,301.9,306.65,2.25,2757.5
303.4,301.9,306.65,2.25,2757.75
303.15,301.4,306.9,2.25,2758.0
303.4,301.9,306.65,2.25,2758.25
303.15,301.65,306.65,2.25,2758.5
303.15,301.65,306.9,2.25,2758.75
303.15,301.4,305.65,2.25,2759.0
302.9,301.4,306.9,2.25,2759.25
303.15,302.15,306.15,2.25,2759.5
303.4,301.4,306.4,2.25,2759.75
303.15,301.65,306.4,2.25,2760.0
302.9,301.65,306.9,2.25,2760.25
303.65,301.65,306.4,2.25,2760.5
302.9,301.15,306.4,2.25,2760.75
303.15,301.15,306.9,2.25,2761.0
303.4,301.65,306.65,2.25,2761.25
303.4,301.9,306.65,2.25,2761.5
303.4,301.9,306.65,2.25,2761.75
302.9,301.9,306.65,2.25,2762.0
303.4,301.65,306.4,2.25,2762.25
303.15,301.15,306.4,2.25,2762.5
303.15,301.65,306.65,2.25,2762.75
303.4,301.4,306.9,2.25,2763.0
302.9,301.65,306.9,2.25,2763.25
303.4,301.65,306.9,2.25,2763.5
303.65,301.9,306.65,2.25,2763.75
303.15,301.4,306.4,2.25,2764.0
303.4,301.9,306.4,2.25,2764.25
303.4,301.9,306.65,2.25,2764.5
303.4,301.65,306.15,2.25,2764.75
302.9,301.9,306.65,2.25,2765.0
303.4,301.4,306.65,2.25,2765.25
303.15,301.4,306.65,2.25,2765.5
303.65,301.9,306.9,2.25,2765.75
303.15,301.65,306.65,2.25,2766.0
303.4,301.15,306.65,2.25,2766.25
303.9,301.15,306.4,2.25,2766.5
303.15,301.9,306.4,2.25,2766.75
303.4,301.9,306.65,2.25,2767.0
303.15,301.9,306.65,2.25,2767.25
303.15,301.9,306.15,2.25,2767.5
303.65,301.4,306.65,2.25,2767.75
303.4,301.15,306.4,2.25,2768.0
303.65,301.9,306.4,2.25,2768.25
303.4,301.65,306.65,2.25,2768.5
303.4,300.9,306.4,2.25,2768.75
303.15,301.65,306.65,2.25,2769.0
303.15,301.65,306.65,2.25,2769.25
303.65,301.65,306.9,2.25,2769.5
303.15,301.15,306.4,2.25,2769.75
303.65,301.65,306.9,2.25,2770.0
303.65,301.65,306.9,2.25,2770.25
303.4,301.65,306.15,2.25,2770.5
303.15,301.4,306.15,2.25,2770.75
303.65,301.4,306.9,2.25,2771.0
303.4,301.9,307.15,2.25,2771.25
303.15,301.4,306.65,2.25,2771.5
303.65,301.9,306.9,2.25,2771.75
303.65,301.65,306.4,2.25,2772.0
303.65,301.9,306.4,2.25,2772.25
303.15,301.15,307.15,2.25,2772.5
303.15,301.65,306.9,2.25,2772.75
303.65,301.4,306.4,2.25,2773.0
303.4,301.65,305.9,2.25,2773.25
303.15,301.65,306.4,2.25,2773.5
303.15,301.9,306.4,2.25,2773.75
303.15,301.15,306.65,2.25,2774.0
303.4,301.65,306.9,2.25,2774.25
303.4,301.15,306.65,2.25,2774.5
303.65,301.65,306.4,2.25,2774.75
302.9,301.65,307.15,2.25,2775.0
303.65,301.65,306.65,2.25,2775.25
302.9,301.65,306.9,2.25,2775.5
302.9,301.4,306.65,2.25,2775.75
303.65,301.9,306.9,2.25,2776.0
303.4,301.4,306.9,2.25,2776.25
302.9,301.15,306.65,2.25,2776.5
303.4,301.9,306.65,2.25,2776.75
303.15,301.9,306.9,2.25,2777.0
303.15,301.4,306.9,2.25,2777.25
302.9,301.65,306.9,2.25,2777.5
303.15,301.4,306.9,2.25,2777.75
303.4,301.4,306.9,2.25,2778.0
303.4,301.15,306.9,2.25,2778.25
303.65,301.65,306.65,2.25,2778.5
303.15,301.65,306.9,2.25,2778.75
303.4,300.9,306.9,2.25,2779.0
303.4,301.4,306.9,2.25,2779.25
303.4,301.9,306.65,2.25,2779.5
303.4,301.65,306.9,2.25,2779.75
303.65,301.65,306.9,2.25,2780.0
303.4,301.15,306.9,2.25,2780.25
303.4,301.15,306.15,2.25,2780.5
303.4,301.65,306.4,2.25,2780.75
303.4,301.65,306.9,2.25,2781.0
303.15,301.65,306.9,2.25,2781.25
303.4,301.4,306.9,2.25,2781.5
303.15,301.65,306.65,2.25,2781.75
303.4,301.65,306.4,2.25,2782.0
303.15,301.9,306.9,2.25,2782.25
303.4,301.9,306.4,2.25,2782.5
303.15,301.15,305.9,2.25,2782.75
303.65,301.65,306.4,2.25,2783.0
303.15,301.65,307.15,2.25,2783.25
303.4,301.15,306.4,2.25,2783.5
303.4,301.65,306.9,2.25,2783.75
303.4,301.15,306.9,2.25,2784.0
303.4,301.65,306.15,2.25,2784.25
303.4,301.4,306.9,2.25,2784.5
303.65,301.15,306.9,2.25,2784.75
303.4,301.65,306.9,2.25,2785.0
303.15,301.15,306.9,2.25,2785.25
303.15,301.65,306.65,2.25,2785.5
303.15,301.4,306.9,2.25,2785.75
303.15,301.9,306.65,2.25,2786.0
303.15,301.9,306.4,2.25,2786.25
303.15,301.65,306.65,2.25,2786.5
303.15,301.9,306.9,2.25,2786.75
303.15,301.65,306.9,2.25,2787.0
302.9,301.65,306.65,2.25,2787.25
303.4,301.65,306.4,2.25,2787.5
302.9,301.65,306.65,2.25,2787.75
303.15,301.65,306.4,2.25,2788.0
303.15,301.4,306.65,2.25,2788.25
303.4,301.15,306.9,2.25,2788.5
303.15,301.15,307.15,2.25,2788.75
303.4,301.15,306.65,2.25,2789.0
303.4,301.65,306.9,2.25,2789.25
303.15,301.4,306.9,2.25,2789.5
303.4,301.15,306.9,2.25,2789.75
303.4,301.15,306.4,2.25,2790.0
303.15,301.65,306.65,2.25,2790.25
303.15,301.15,306.9,2.25,2790.5
303.4,301.65,306.9,2.25,2790.75
303.15,301.65,306.9,2.25,2791.0
302.9,301.65,306.9,2.25,2791.25
303.4,301.65,306.9,2.25,2791.5
303.65,301.4,306.4,2.25,2791.75
303.4,301.15,306.4,2.25,2792.0
303.4,301.65,306.9,2.25,2792.25
303.4,301.9,306.9,2.25,2792.5
303.4,301.65,306.65,2.25,2792.75
303.4,301.4,306.65,2.25,2793.0
303.15,301.15,306.4,2.25,2793.25
303.15,301.65,306.65,2.25,2793.5
303.4,301.65,306.65,2.25,2793.75
303.4,301.4,306.4,2.25,2794.0
303.4,300.9,306.65,2.25,2794.25
302.9,300.9,306.9,2.25,2794.5
303.4,301.4,305.9,2.25,2794.75
303.15,301.9,306.4,2.25,2795.0
303.4,301.65,306.65,2.25,2795.25
303.4,301.65,306.15,2.25,2795.5
303.4,301.9,306.9,2.25,2795.75
303.4,301.15,306.65,2.25,2796.0
303.15,301.65,306.4,2.25,2796.25
303.4,300.9,306.65,2.25,2796.5
302.9,301.4,306.65,2.25,2796.75
303.15,301.4,306.9,2.25,2797.0
303.15,301.15,306.15,2.25,2797.25
302.9,301.65,306.15,2.25,2797.5
303.4,301.4,306.4,2.25,2797.75
303.4,301.4,306.15,2.25,2798.0
302.65,301.4,306.4,2.25,2798.25
303.4,301.4,306.65,2.25,2798.5
303.4,301.4,306.9,2.25,2798.75
303.4,301.65,306.65,2.25,2799.0
303.4,301.9,306.9,2.25,2799.25
302.9,301.4,306.65,2.25,2799.5
303.15,301.65,306.4,2.25,2799.75
303.15,301.65,306.4,2.25,2800.0
302.9,301.15,306.65,2.25,2800.25
303.15,301.15,306.65,2.25,2800.5
303.15,301.4,306.9,2.25,2800.75
303.15,300.9,306.9,2.25,2801.0
302.9,301.4,306.65,2.25,2801.25
303.15,301.65,306.65,2.25,2801.5
303.4,301.65,306.9,2.25,2801.75
303.4,301.15,306.9,2.25,2802.0
303.15,301.65,306.9,2.25,2802.25
303.15,302.15,306.9,2.25,2802.5
302.9,301.15,306.4,2.25,2802.75
302.9,301.65,306.9,2.25,2803.0
303.15,301.65,306.4,2.25,2803.25
302.9,301.65,306.65,2.25,2803.5
303.4,301.65,306.9,2.25,2803.75
302.9,301.15,306.15,2.25,2804.0
302.65,301.65,306.4,2.25,2804.25
303.4,301.4,306.15,2.25,2804.5
303.4,301.15,305.9,2.25,2804.75
303.15,301.4,306.4,2.25,2805.0
303.65,301.65,306.9,2.25,2805.25
303.4,300.65,306.9,2.25,2805.5
303.4,301.65,306.65,2.25,2805.75
302.9,301.65,306.4,2.25,2806.0
303.15,300.65,306.4,2.25,2806.25
302.9,301.15,306.4,2.25,2806.5
302.9,301.65,306.9,2.25,2806.75
303.15,301.4,306.9,2.25,2807.0
302.65,301.65,306.9,2.25,2807.25
302.65,301.65,306.4,2.25,2807.5
302.9,301.65,306.4,2.25,2807.75
303.4,301.9,306.65,2.25,2808.0
303.4,301.65,306.4,2.25,2808.25
303.4,301.65,306.9,2.25,2808.5
302.65,301.65,306.9,2.25,2808.75
303.65,301.15,306.9,2.25,2809.0
303.15,301.4,305.9,2.25,2809.25
303.65,301.15,306.9,2.25,2809.5
303.4,301.15,306.65,2.25,2809.75
302.65,301.15,306.4,2.25,2810.0
303.4,301.65,306.15,2.25,2810.25
303.4,300.9,306.4,2.25,2810.5
303.4,301.65,305.9,2.25,2810.75
303.15,301.4,306.15,2.25,2811.0
303.15,301.65,306.15,2.25,2811.25
302.9,301.15,306.9,2.25,2811.5
302.9,301.65,306.65,2.25,2811.75
303.4,301.4,306.4,2.25,2812.0
303.65,301.15,306.65,2.25,2812.25
303.65,301.4,306.4,2.25,2812.5
303.65,301.65,306.15,2.25,2812.75
302.9,301.65,306.65,2.25,2813.0
303.15,301.4,306.15,2.25,2813.25
303.4,301.4,306.4,2.25,2813.5
303.15,301.4,306.4,2.25,2813.75
303.4,301.65,306.9,2.25,2814.0
303.4,301.65,306.65,2.25,2814.25
302.9,301.4,306.65,2.25,2814.5
302.9,301.65,306.65,2.25,2814.75
303.4,301.15,306.65,2.25,2815.0
303.4,301.65,306.65,2.25,2815.25
303.65,301.4,306.65,2.25,2815.5
303.4,301.65,306.9,2.25,2815.75
303.4,301.15,306.65,2.25,2816.0
302.9,301.15,306.65,2.25,2816.25
302.9,301.65,306.4,2.25,2816.5
303.4,301.65,306.4,2.25,2816.75
303.4,301.65,306.4,2.25,2817.0
303.15,301.15,306.65,2.25,2817.25
302.9,300.9,306.65,2.25,2817.5
303.15,301.65,305.9,2.25,2817.75
303.15,301.65,306.65,2.25,2818.0
303.4,301.15,306.9,2.25,2818.25
303.4,301.65,306.4,2.25,2818.5
303.15,301.15,306.65,2.25,2818.75
302.9,301.65,306.65,2.25,2819.0
303.4,301.4,306.65,2.25,2819.25
302.9,300.9,306.65,2.25,2819.5
302.65,301.65,306.4,2.25,2819.75
303.65,301.9,306.4,2.25,2820.0
302.65,301.15,306.4,2.25,2820.25
303.4,301.4,306.4,2.25,2820.5
302.9,301.65,306.15,2.25,2820.75
302.9,301.65,306.65,2.25,2821.0
303.4,301.15,306.15,2.25,2821.25
303.4,301.65,305.65,2.25,2821.5
303.4,301.65,305.9,2.25,2821.75
302.9,301.15,306.4,2.25,2822.0
303.4,301.9,306.4,2.25,2822.25
303.15,301.65,306.4,2.25,2822.5
303.4,301.4,306.4,2.25,2822.75
303.15,301.15,306.65,2.25,2823.0
303.15,301.65,306.4,2.25,2823.25
303.15,301.15,306.65,2.25,2823.5
303.4,301.65,306.4,2.25,2823.75
303.4,301.15,305.9,2.25,2824.0
302.9,301.65,306.15,2.25,2824.25
303.15,301.4,306.15,2.25,2824.5
303.4,301.65,306.15,2.25,2824.75
303.15,301.15,306.4,2.25,2825.0
303.15,301.4,306.4,2.25,2825.25
303.4,301.15,306.4,2.25,2825.5
303.4,301.65,306.4,2.25,2825.75
303.4,301.15,306.4,2.25,2826.0
303.4,301.9,305.9,2.25,2826.25
303.4,300.9,306.4,2.25,2826.5
303.4,301.65,306.65,2.25,2826.75
303.4,301.4,306.15,2.25,2827.0
303.4,300.9,306.15,2.25,2827.25
302.9,301.4,306.15,2.25,2827.5
302.9,301.65,306.15,2.25,2827.75
302.9,301.65,306.15,2.25,2828.0
303.4,301.65,306.4,2.25,2828.25
303.4,301.4,306.15,2.25,2828.5
303.4,301.65,305.9,2.25,2828.75
303.15,301.4,305.9,2.25,2829.0
303.4,301.15,306.15,2.25,2829.25
303.15,301.65,306.15,2.25,2829.5
303.65,301.65,305.9,2.25,2829.75
303.4,301.65,305.65,2.25,2830.0
303.15,300.9,306.15,2.25,2830.25
303.15,301.65,306.4,2.25,2830.5
302.9,301.4,306.15,2.25,2830.75
303.4,300.9,305.9,2.25,2831.0
303.4,301.4,306.4,2.25,2831.25
303.15,301.4,305.9,2.25,2831.5
303.15,301.65,305.9,2.25,2831.75
302.9,301.4,306.65,2.25,2832.0
303.4,301.65,306.4,2.25,2832.25
302.9,301.15,305.9,2.25,2832.5
302.9,301.65,306.4,2.25,2832.75
303.4,301.4,306.4,2.25,2833.0
303.4,301.65,305.9,2.25,2833.25
302.9,301.65,305.4,2.25,2833.5
303.15,301.65,306.4,2.25,2833.75
303.15,300.9,306.15,2.25,2834.0
302.9,300.9,306.15,2.25,2834.25
303.15,301.15,306.65,2.25,2834.5
302.65,301.15,306.15,2.25,2834.75
303.15,301.65,305.9,2.25,2835.0
302.65,301.65,306.65,2.25,2835.25
302.9,301.65,305.9,2.25,2835.5
303.15,301.15,305.65,2.25,2835.75
303.15,301.65,305.9,2.25,2836.0
303.15,301.9,306.4,2.25,2836.25
302.9,301.4,305.9,2.25,2836.5
303.15,301.9,306.15,2.25,2836.75
303.15,301.9,306.4,2.25,2837.0
302.65,301.15,306.4,2.25,2837.25
303.15,301.15,305.9,2.25,2837.5
302.9,301.9,306.15,2.25,2837.75
303.4,301.65,306.15,2.25,2838.0
303.4,301.9,306.4,2.25,2838.25
302.65,301.65,306.4,2.25,2838.5
303.15,301.65,306.4,2.25,2838.75
302.9,301.4,306.15,2.25,2839.0
302.9,301.65,305.65,2.25,2839.25
303.15,300.9,306.4,2.25,2839.5
303.4,302.15,305.9,2.25,2839.75
303.15,301.65,305.9,2.25,2840.0
303.4,301.4,306.15,2.25,2840.25
302.9,301.65,306.4,2.25,2840.5
303.15,301.4,306.15,2.25,2840.75
302.65,301.15,306.15,2.25,2841.0
303.15,301.4,306.15,2.25,2841.25
302.9,300.9,306.4,2.25,2841.5
303.15,301.15,306.15,2.25,2841.75
303.4,300.9,306.4,2.25,2842.0
302.9,301.9,306.4,2.25,2842.25
303.4,301.4,306.15,2.25,2842.5
303.4,301.4,306.65,2.25,2842.75
303.15,301.15,306.65,2.25,2843.0
303.15,301.65,306.65,2.25,2843.25
302.9,301.15,305.4,2.25,2843.5
303.15,301.15,305.15,2.25,2843.75
303.4,301.15,306.15,2.25,2844.0
303.15,301.15,305.9,2.25,2844.25
303.15,300.9,305.65,2.25,2844.5
303.15,300.9,305.65,2.25,2844.75
303.4,301.4,305.9,2.25,2845.0
302.9,301.65,306.4,2.25,2845.25
302.9,300.65,306.15,2.25,2845.5
303.15,301.65,305.4,2.25,2845.75
303.15,301.4,306.4,2.25,2846.0
303.15,301.65,306.15,2.25,2846.25
303.4,300.65,306.15,2.25,2846.5
302.9,301.65,306.4,2.25,2846.75
303.4,301.15,306.15,2.25,2847.0
303.15,301.4,306.4,2.25,2847.25
303.4,301.65,306.15,2.25,2847.5
302.9,300.4,305.9,2.25,2847.75
303.15,301.15,306.15,2.25,2848.0
303.4,301.4,305.9,2.25,2848.25
303.15,301.15,305.9,2.25,2848.5
302.9,301.65,305.65,2.25,2848.75
303.15,301.15,306.4,2.25,2849.0
302.9,301.65,305.9,2.25,2849.25
303.4,301.65,306.15,2.25,2849.5
302.9,300.9,305.9,2.25,2849.75
303.15,301.4,306.15,2.25,2850.0
302.9,301.4,306.65,2.25,2850.25
303.15,301.15,306.15,2.25,2850.5
303.15,301.15,306.4,2.25,2850.75
302.9,300.9,306.4,2.25,2851.0
303.15,301.9,305.9,2.25,2851.25
303.15,301.65,306.15,2.25,2851.5
302.9,301.65,306.4,2.25,2851.75
303.15,301.4,305.9,2.25,2852.0
302.9,301.9,306.65,2.25,2852.25
303.15,301.9,306.4,2.25,2852.5
303.15,301.15,306.4,2.25,2852.75
302.9,301.4,305.65,2.25,2853.0
303.4,301.4,306.15,2.25,2853.25
303.15,301.9,306.15,2.25,2853.5
302.65,301.15,306.15,2.25,2853.75
303.4,301.15,305.65,2.25,2854.0
303.15,301.15,305.65,2.25,2854.25
302.9,301.65,306.4,2.25,2854.5
303.4,301.65,306.15,2.25,2854.75
303.15,301.4,305.65,2.25,2855.0
302.9,301.4,306.4,2.25,2855.25
302.9,301.4,306.15,2.25,2855.5
303.15,301.4,306.4,2.25,2855.75
302.9,301.15,306.15,2.25,2856.0
302.9,301.15,305.65,2.25,2856.25
302.65,301.15,305.65,2.25,2856.5
302.9,301.65,306.15,2.25,2856.75
303.15,301.15,306.15,2.25,2857.0
303.15,301.65,306.15,2.25,2857.25
303.15,301.4,306.15,2.25,2857.5
302.9,301.65,305.9,2.25,2857.75
303.15,301.4,305.9,2.25,2858.0
302.9,301.65,305.9,2.25,2858.25
302.9,301.4,305.9,2.25,2858.5
302.9,301.65,305.65,2.25,2858.75
303.4,301.65,306.15,2.25,2859.0
303.4,301.65,305.65,2.25,2859.25
302.9,301.4,305.9,2.25,2859.5
303.15,301.4,306.15,2.25,2859.75
303.4,301.15,305.9,2.25,2860.0
303.4,301.15,305.65,2.25,2860.25
303.15,301.15,305.9,2.25,2860.5
302.9,301.15,306.15,2.25,2860.75
302.65,301.65,306.15,2.25,2861.0
302.4,301.15,306.15,2.25,2861.25
302.9,301.15,306.15,2.25,2861.5
302.9,301.4,306.4,2.25,2861.75
303.4,301.15,306.15,2.25,2862.0
302.65,301.4,305.9,2.25,2862.25
303.4,301.4,305.9,2.25,2862.5
303.15,301.4,305.9,2.25,2862.75
303.4,301.65,306.15,2.25,2863.0
302.9,301.65,306.15,2.25,2863.25
302.9,301.15,305.65,2.25,2863.5
303.4,301.65,305.9,2.25,2863.75
302.9,301.65,306.15,2.25,2864.0
303.15,301.65,306.15,2.25,2864.25
302.9,301.9,305.65,2.25,2864.5
302.9,300.65,306.15,2.25,2864.75
303.15,301.65,306.15,2.25,2865.0
302.65,301.65,305.9,2.25,2865.25
302.65,301.4,306.4,2.25,2865.5
302.9,301.4,305.9,2.25,2865.75
303.4,301.4,305.65,2.25,2866.0
302.4,301.65,306.4,2.25,2866.25
302.9,301.4,306.15,2.25,2866.5
302.9,300.9,306.4,2.25,2866.75
303.15,301.15,305.9,2.25,2867.0
303.15,301.4,306.4,2.25,2867.25
303.15,301.4,305.65,2.25,2867.5
303.15,301.4,306.15,2.25,2867.75
303.4,301.15,306.15,2.25,2868.0
303.15,301.65,305.65,2.25,2868.25
302.65,301.4,305.4,2.25,2868.5
303.15,301.15,305.65,2.25,2868.75
303.4,301.4,305.15,2.25,2869.0
303.15,301.4,306.15,2.25,2869.25
303.15,300.9,306.15,2.25,2869.5
302.9,301.4,305.9,2.25,2869.75
302.65,301.15,305.9,2.25,2870.0
303.15,301.15,305.9,2.25,2870.25
303.15,301.15,305.9,2.25,2870.5
303.15,301.15,305.65,2.25,2870.75
302.9,301.4,305.65,2.25,2871.0
303.15,300.9,306.15,2.25,2871.25
303.4,301.15,305.4,2.25,2871.5
302.9,301.4,305.65,2.25,2871.75
303.15,301.65,305.65,2.25,2872.0
302.9,301.4,305.15,2.25,2872.25
303.15,301.15,305.4,2.25,2872.5
302.9,301.4,305.15,2.25,2872.75
303.15,301.4,305.9,2.25,2873.0
303.15,301.4,306.15,2.25,2873.25
302.9,301.65,305.9,2.25,2873.5
303.15,301.4,305.9,2.25,2873.75
303.4,301.4,305.65,2.25,2874.0
303.15,301.65,305.9,2.25,2874.25
303.15,300.9,305.65,2.25,2874.5
303.15,301.4,305.9,2.25,2874.75
303.15,301.65,306.15,2.25,2875.0
303.15,300.65,305.65,2.25,2875.25
302.9,301.65,305.4,2.25,2875.5
302.9,301.4,305.65,2.25,2875.75
302.9,301.15,305.4,2.25,2876.0
303.15,301.15,305.9,2.25,2876.25
303.4,301.15,306.15,2.25,2876.5
303.15,301.15,306.15,2.25,2876.75
302.65,300.9,305.65,2.25,2877.0
302.9,301.15,305.9,2.25,2877.25
303.4,301.4,305.65,2.25,2877.5
302.65,301.4,305.9,2.25,2877.75
303.15,300.9,306.15,2.25,2878.0
302.9,301.65,305.9,2.25,2878.25
303.15,301.4,306.15,2.25,2878.5
303.15,301.4,306.15,2.25,2878.75
302.9,300.65,305.9,2.25,2879.0
303.15,300.9,305.9,2.25,2879.25
303.15,301.15,305.9,2.25,2879.5
303.15,301.15,306.15,2.25,2879.75
302.9,300.9,306.4,2.25,2880.0
302.9,301.15,305.9,2.25,2880.25
302.9,301.4,305.65,2.25,2880.5
302.9,301.15,305.65,2.25,2880.75
302.9,300.9,305.9,2.25,2881.0
